id,Geographic Area Name,Total,Total!!Population of one race!!White alone,Total!!Population of one race!!Black or African American alone,Total!!Population of one race!!American Indian and Alaska Native alone,Total!!Population of one race!!Asian alone,Total!!Population of one race!!Native Hawaiian and Other Pacific Islander alone,Total!!Population of one race!!Some Other Race alone,Total!!Two or More Races!!Population of two races!!White; Black or African American,Total!!Two or More Races!!Population of two races!!White; American Indian and Alaska Native,Total!!Two or More Races!!Population of two races!!White; Asian,Total!!Two or More Races!!Population of two races!!White; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of two races!!White; Some Other Race,Total!!Two or More Races!!Population of two races!!Black or African American; American Indian and Alaska Native,Total!!Two or More Races!!Population of two races!!Black or African American; Asian,Total!!Two or More Races!!Population of two races!!Black or African American; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of two races!!Black or African American; Some Other Race,Total!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Asian,Total!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Some Other Race,Total!!Two or More Races!!Population of two races!!Asian; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of two races!!Asian; Some Other Race,Total!!Two or More Races!!Population of two races!!Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of three races!!White; Black or African American; American Indian and Alaska Native,Total!!Two or More Races!!Population of three races!!White; Black or African American; Asian,Total!!Two or More Races!!Population of three races!!White; Black or African American; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of three races!!White; Black or African American; Some Other Race,Total!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Asian,Total!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Some Other Race,Total!!Two or More Races!!Population of three races!!White; Asian; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of three races!!White; Asian; Some Other Race,Total!!Two or More Races!!Population of three races!!White; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Asian,Total!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Some Other Race,Total!!Two or More Races!!Population of three races!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of three races!!Black or African American; Asian; Some Other Race,Total!!Two or More Races!!Population of three races!!Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Asian; Some Other Race,Total!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of three races!!Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Asian,Total!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Some Other Race,Total!!Two or More Races!!Population of four races!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of four races!!White; Black or African American; Asian; Some Other Race,Total!!Two or More Races!!Population of four races!!White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Asian; Some Other Race,Total!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of four races!!White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of four races!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of four races!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of five races!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of five races!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of five races!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total!!Two or More Races!!Population of six races!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race
1000000US500239552006019,"Block 6019, Block Group 6, Census Tract 9552, Washington County, Vermont",281,258,1,0,1,0,5,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239552006020,"Block 6020, Block Group 6, Census Tract 9552, Washington County, Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239552006021,"Block 6021, Block Group 6, Census Tract 9552, Washington County, Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239553001000,"Block 1000, Block Group 1, Census Tract 9553, Washington County, Vermont",207,203,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239553001001,"Block 1001, Block Group 1, Census Tract 9553, Washington County, Vermont",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239553001002,"Block 1002, Block Group 1, Census Tract 9553, Washington County, Vermont",32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239553001003,"Block 1003, Block Group 1, Census Tract 9553, Washington County, Vermont",46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239553001004,"Block 1004, Block Group 1, Census Tract 9553, Washington County, Vermont",69,67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239553001005,"Block 1005, Block Group 1, Census Tract 9553, Washington County, Vermont",359,352,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US500239553001006,"Block 1006, Block Group 1, Census Tract 9553, Washington County, Vermont",93,91,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
